cell_key,kernel_id,case_id,shape_and_dtype_json,baseline_origin,baseline_heuristic_name,post_heuristic_name,raw_default_normalized,post_heuristic_normalized,pretuned_reference_normalized,pretuned_reference_vs_post_heuristic,raw_default_latency_us,post_heuristic_latency_us,pretuned_reference_latency_us
on::helion.linear_attention_engine.chunk_fwd_h_diag_fused::chunk_fwd_h_diag_fused#12:B2_T16384_H16_D128,helion.linear_attention_engine.chunk_fwd_h_diag_fused,chunk_fwd_h_diag_fused#12:B2_T16384_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[32,256,64,128],""stride"":[2097152,8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[32,256,64,128],""stride"":[2097152,8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[32,256,128],""stride"":[32768,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[32,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.float32"",""shape"":[32,256,64,128],""stride"":[2097152,8192,128,1]},{""arg"":5,""literal"":true},{""arg"":6,""literal"":false},{""arg"":7,""literal"":true},{""arg"":8,""literal"":true}]",default_config,,triton_b200_formula_matmul,1.0,1.9742587215313554,2.180397396178188,1.1044132019773676,468.76800060272217,237.44000494480133,214.9920016527176
on::helion.linear_attention_engine.chunk_fwd_h_diag_fused::chunk_fwd_h_diag_fused#4:B8_T2048_H32_D256,helion.linear_attention_engine.chunk_fwd_h_diag_fused,chunk_fwd_h_diag_fused#4:B8_T2048_H32_D256,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[256,32,64,256],""stride"":[524288,16384,256,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[256,32,64,256],""stride"":[524288,16384,256,1]},{""arg"":2,""literal"":null},{""arg"":3,""literal"":null},{""arg"":4,""literal"":null},{""arg"":5,""literal"":false},{""arg"":6,""literal"":false},{""arg"":7,""literal"":false},{""arg"":8,""literal"":false}]",default_config,,triton_b200_formula_matmul,1.0,3.190148074447,3.5648128081153283,1.1174443082029273,992.6719963550568,311.16800010204315,278.4639894962311
on::helion.linear_attention_engine.chunk_fwd_h_diag_fused::chunk_fwd_h_diag_fused#9:B1_T8192_H96_D128,helion.linear_attention_engine.chunk_fwd_h_diag_fused,chunk_fwd_h_diag_fused#9:B1_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[96,128,64,128],""stride"":[1048576,8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[96,128,64,128],""stride"":[1048576,8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[96,128],""stride"":[128,1]},{""arg"":3,""literal"":null},{""arg"":4,""dtype"":""torch.float32"",""shape"":[96,128,64],""stride"":[8192,64,1]},{""arg"":5,""literal"":true},{""arg"":6,""literal"":true},{""arg"":7,""literal"":false},{""arg"":8,""literal"":false}]",default_config,,triton_b200_formula_matmul,1.0,2.780335914740316,3.1540512264692344,1.1344137266823113,529.375970363617,190.40000438690186,167.84000396728516
on::helion.linear_attention_engine.chunk_fwd_o_diag_anchored_helion::chunk_fwd_o_diag_anchored_helion#0:B8_T1024_H8_D64,helion.linear_attention_engine.chunk_fwd_o_diag_anchored_helion,chunk_fwd_o_diag_anchored_helion#0:B8_T1024_H8_D64,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":5,""literal"":0.125}]",default_config,,triton_b200_multi_matmul,1.0,1.5019607992330284,1.6390870846414143,1.091298178673111,36.768000572919846,24.480000138282776,22.431999444961548
on::helion.linear_attention_engine.chunk_fwd_o_diag_anchored_helion::chunk_fwd_o_diag_anchored_helion#1:B4_T2048_H16_D128,helion.linear_attention_engine.chunk_fwd_o_diag_anchored_helion,chunk_fwd_o_diag_anchored_helion#1:B4_T2048_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[2048,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[2048,64,64],""stride"":[4096,64,1]},{""arg"":5,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,3.120608512702972,4.377275378722495,1.4026993007626702,223.13599288463593,71.50400057435036,50.97600072622299
on::helion.linear_attention_engine.chunk_fwd_o_diag_anchored_helion::chunk_fwd_o_diag_anchored_helion#2:B2_T16384_H16_D128,helion.linear_attention_engine.chunk_fwd_o_diag_anchored_helion,chunk_fwd_o_diag_anchored_helion#2:B2_T16384_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[8192,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[8192,64,64],""stride"":[4096,64,1]},{""arg"":5,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,3.761546100600903,5.078381646755307,1.3500782685991914,831.3919901847839,221.02400660514832,163.71199488639832
on::helion.linear_attention_engine.chunk_fwd_o_diag_anchored_helion::chunk_fwd_o_diag_anchored_helion#3:B8_T2048_H32_D256,helion.linear_attention_engine.chunk_fwd_o_diag_anchored_helion,chunk_fwd_o_diag_anchored_helion#3:B8_T2048_H32_D256,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[8192,256,256],""stride"":[65536,256,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[8192,64,64],""stride"":[4096,64,1]},{""arg"":5,""literal"":0.0625}]",default_config,,triton_b200_multi_matmul,1.0,5.8398458139587435,5.748944745505875,0.9844343375923398,3072.8800296783447,526.1919796466827,534.5120131969452
on::helion.linear_attention_engine.chunk_fwd_o_diag_anchored_helion::chunk_fwd_o_diag_anchored_helion#4:B1_T8192_H96_D128,helion.linear_attention_engine.chunk_fwd_o_diag_anchored_helion,chunk_fwd_o_diag_anchored_helion#4:B1_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[12288,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[12288,64,64],""stride"":[4096,64,1]},{""arg"":5,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,3.840963325652023,4.748277316865302,1.2362204255254787,1235.0080013275146,321.53600454330444,260.09601354599
on::helion.linear_attention_engine.chunk_fwd_o_diag_anchored_varlen_helion::chunk_fwd_o_diag_anchored_varlen_helion#0:fixed_T8192_H64_D128,helion.linear_attention_engine.chunk_fwd_o_diag_anchored_varlen_helion,chunk_fwd_o_diag_anchored_varlen_helion#0:fixed_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[8192,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[8192,64,64],""stride"":[4096,64,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":6,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":7,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":8,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,1.0,1.1557832696910713,1.1557832696910713,212.96000480651855,212.96000480651855,184.25600230693817
on::helion.linear_attention_engine.chunk_fwd_o_diag_anchored_varlen_helion::chunk_fwd_o_diag_anchored_varlen_helion#0:uniform_T8192_H64_D128,helion.linear_attention_engine.chunk_fwd_o_diag_anchored_varlen_helion,chunk_fwd_o_diag_anchored_varlen_helion#0:uniform_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[8192,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[8192,64,64],""stride"":[4096,64,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":6,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":7,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":8,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,1.0001502291151443,1.1559569019889753,1.1557832696910713,212.99199759960175,212.96000480651855,184.25600230693817
on::helion.linear_attention_engine.chunk_fwd_o_diag_anchored_varlen_helion::chunk_fwd_o_diag_anchored_varlen_helion#1:ragged_T8192_H64_D128,helion.linear_attention_engine.chunk_fwd_o_diag_anchored_varlen_helion,chunk_fwd_o_diag_anchored_varlen_helion#1:ragged_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8384,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[8384,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[8384,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[8384,64,64],""stride"":[4096,64,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":6,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":7,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":8,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,1.0,1.1527671475821282,1.1527671475821282,216.95999801158905,216.95999801158905,188.20799887180328
on::helion.linear_attention_engine.chunk_fwd_o_diag_anchored_varlen_helion::chunk_fwd_o_diag_anchored_varlen_helion#2:fixed_T8192_H96_D128,helion.linear_attention_engine.chunk_fwd_o_diag_anchored_varlen_helion,chunk_fwd_o_diag_anchored_varlen_helion#2:fixed_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,96,128],""stride"":[12288,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[12288,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[12288,64,64],""stride"":[4096,64,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":6,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":7,""dtype"":""torch.bfloat16"",""shape"":[8192,96,128],""stride"":[12288,128,1]},{""arg"":8,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,0.9999492839441191,1.1668246080072786,1.1668837877506646,315.2479976415634,315.2639865875244,270.1759934425354
on::helion.linear_attention_engine.chunk_fwd_o_diag_anchored_varlen_helion::chunk_fwd_o_diag_anchored_varlen_helion#3:ragged_T8192_H96_D128,helion.linear_attention_engine.chunk_fwd_o_diag_anchored_varlen_helion,chunk_fwd_o_diag_anchored_varlen_helion#3:ragged_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,96,128],""stride"":[12288,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[12576,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.float32"",""shape"":[12576,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.bfloat16"",""shape"":[12576,128,128],""stride"":[16384,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[12576,64,64],""stride"":[4096,64,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":6,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":7,""dtype"":""torch.bfloat16"",""shape"":[8192,96,128],""stride"":[12288,128,1]},{""arg"":8,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,1.0001002244972748,1.1306071225076335,1.1304938193329186,319.39199566841125,319.35998797416687,282.49600529670715
on::helion.linear_attention_engine.chunk_fwd_o_helion::chunk_fwd_o_helion#0:B8_T1024_H8_D64,helion.linear_attention_engine.chunk_fwd_o_helion,chunk_fwd_o_helion#0:B8_T1024_H8_D64,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":3,""literal"":null},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":5,""literal"":false},{""arg"":6,""literal"":0.125}]",default_config,,triton_b200_multi_matmul,1.0,1.8037676346591247,2.257367529249351,1.251473574464012,36.768000572919846,20.38400061428547,16.287999227643013
on::helion.linear_attention_engine.chunk_fwd_o_helion::chunk_fwd_o_helion#7:B4_T2048_H16_D128,helion.linear_attention_engine.chunk_fwd_o_helion,chunk_fwd_o_helion#7:B4_T2048_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[2048,64],""stride"":[64,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[2048,128,128],""stride"":[16384,128,1]},{""arg"":5,""literal"":true},{""arg"":6,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,3.9351230691610537,4.408521192839787,1.120300716231388,225.15200078487396,57.21599981188774,51.072001457214355
on::helion.linear_attention_engine.chunk_fwd_o_helion::chunk_fwd_o_helion#2:B2_T16384_H16_D128,helion.linear_attention_engine.chunk_fwd_o_helion,chunk_fwd_o_helion#2:B2_T16384_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":3,""literal"":null},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[8192,128,128],""stride"":[16384,128,1]},{""arg"":5,""literal"":false},{""arg"":6,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,4.666768129055619,4.855648151984599,1.0404734106571527,735.183984041214,157.53600001335144,151.40800178050995
on::helion.linear_attention_engine.chunk_fwd_o_helion::chunk_fwd_o_helion#9:B8_T2048_H32_D256,helion.linear_attention_engine.chunk_fwd_o_helion,chunk_fwd_o_helion#9:B8_T2048_H32_D256,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[8192,64],""stride"":[64,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[8192,256,256],""stride"":[65536,256,1]},{""arg"":5,""literal"":true},{""arg"":6,""literal"":0.0625}]",default_config,,triton_b200_multi_matmul,1.0,5.528361785447118,7.434387031554113,1.3447721621845414,3032.9920053482056,548.6240088939667,407.9679995775223
on::helion.linear_attention_engine.chunk_fwd_o_helion::chunk_fwd_o_helion#4:B1_T8192_H96_D128,helion.linear_attention_engine.chunk_fwd_o_helion,chunk_fwd_o_helion#4:B1_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":3,""literal"":null},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[12288,128,128],""stride"":[16384,128,1]},{""arg"":5,""literal"":false},{""arg"":6,""literal"":0.08838834764831843}]",default_config,,triton_b200_multi_matmul,1.0,4.836505727997587,5.658800212887,1.1700183006357898,1089.568018913269,225.2800017595291,192.54399836063385
on::helion.linear_attention_engine.chunk_fwd_wy_delta_helion::chunk_fwd_wy_delta_helion#0:B8_T1024_H8_D64,helion.linear_attention_engine.chunk_fwd_wy_delta_helion,chunk_fwd_wy_delta_helion#0:B8_T1024_H8_D64,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[1024,64],""stride"":[64,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[1024,64,64],""stride"":[4096,64,1]},{""arg"":6,""literal"":false},{""arg"":7,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,0.9602888556983025,0.9620253768568999,1.0018083320953826,51.072001457214355,53.18399891257286,53.0879981815815
on::helion.linear_attention_engine.chunk_fwd_wy_delta_helion::chunk_fwd_wy_delta_helion#7:B4_T2048_H16_D128,helion.linear_attention_engine.chunk_fwd_wy_delta_helion,chunk_fwd_wy_delta_helion#7:B4_T2048_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[2048,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[2048,64],""stride"":[64,1]},{""arg"":3,""literal"":null},{""arg"":4,""literal"":null},{""arg"":5,""literal"":null},{""arg"":6,""literal"":false},{""arg"":7,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,1.1958484698354377,1.3232357382320157,1.1065245903723135,127.20000743865967,106.36799782514572,96.12800180912018
on::helion.linear_attention_engine.chunk_fwd_wy_delta_helion::chunk_fwd_wy_delta_helion#14:B2_T16384_H16_D128,helion.linear_attention_engine.chunk_fwd_wy_delta_helion,chunk_fwd_wy_delta_helion#14:B2_T16384_H16_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,64],""stride"":[64,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[8192,64],""stride"":[64,1]},{""arg"":4,""literal"":null},{""arg"":5,""literal"":null},{""arg"":6,""literal"":true},{""arg"":7,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,1.0191064195864559,1.2844053998958345,1.2603250997251443,446.3360011577606,437.9680007696152,347.50398993492126
on::helion.linear_attention_engine.chunk_fwd_wy_delta_helion::chunk_fwd_wy_delta_helion#3:B8_T2048_H32_D256,helion.linear_attention_engine.chunk_fwd_wy_delta_helion,chunk_fwd_wy_delta_helion#3:B8_T2048_H32_D256,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,64],""stride"":[64,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[8192,64,64],""stride"":[4096,64,1]},{""arg"":5,""dtype"":""torch.bfloat16"",""shape"":[8192,64,256],""stride"":[16384,256,1]},{""arg"":6,""literal"":false},{""arg"":7,""literal"":true}]",default_config,,triton_b200_multi_matmul,1.0,0.9965674804991954,0.9964653538553492,0.9998975215970372,622.4640011787415,624.6079802513123,624.671995639801
on::helion.linear_attention_engine.chunk_fwd_wy_delta_helion::chunk_fwd_wy_delta_helion#10:B1_T8192_H96_D128,helion.linear_attention_engine.chunk_fwd_wy_delta_helion,chunk_fwd_wy_delta_helion#10:B1_T8192_H96_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[12288,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[12288,64],""stride"":[64,1]},{""arg"":3,""literal"":null},{""arg"":4,""literal"":null},{""arg"":5,""literal"":null},{""arg"":6,""literal"":false},{""arg"":7,""literal"":false}]",default_config,,triton_b200_multi_matmul,1.0,1.1488591100498362,1.3264038681453774,1.1545400619992816,649.2800116539001,565.1519894599915,489.50400948524475
on::helion.linear_attention_engine.chunk_fwd_wy_delta_varlen_helion::chunk_fwd_wy_delta_varlen_helion#0:fixed_T8192_H64_D128,helion.linear_attention_engine.chunk_fwd_wy_delta_varlen_helion,chunk_fwd_wy_delta_varlen_helion#0:fixed_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,64],""stride"":[64,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[8192,64,64],""stride"":[4096,64,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":6,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":7,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":8,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":9,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]}]",default_config,,triton_b200_multi_matmul,1.0,0.8851382662525903,1.0118802483083122,1.1431889083185947,362.4959886074066,409.5360040664673,358.240008354187
on::helion.linear_attention_engine.chunk_fwd_wy_delta_varlen_helion::chunk_fwd_wy_delta_varlen_helion#0:uniform_T8192_H64_D128,helion.linear_attention_engine.chunk_fwd_wy_delta_varlen_helion,chunk_fwd_wy_delta_varlen_helion#0:uniform_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,64],""stride"":[64,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[8192,64,64],""stride"":[4096,64,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":6,""dtype"":""torch.int64"",""shape"":[128],""stride"":[1]},{""arg"":7,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":8,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":9,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]}]",default_config,,triton_b200_multi_matmul,1.0,0.8853291751360197,1.0121041567127729,1.1431953053589088,362.5600039958954,409.5200002193451,358.2240045070648
on::helion.linear_attention_engine.chunk_fwd_wy_delta_varlen_helion::chunk_fwd_wy_delta_varlen_helion#1:ragged_T8192_H64_D128,helion.linear_attention_engine.chunk_fwd_wy_delta_varlen_helion,chunk_fwd_wy_delta_varlen_helion#1:ragged_T8192_H64_D128,"[{""arg"":0,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":1,""dtype"":""torch.bfloat16"",""shape"":[8192,64,128],""stride"":[8192,128,1]},{""arg"":2,""dtype"":""torch.bfloat16"",""shape"":[8192,64],""stride"":[64,1]},{""arg"":3,""dtype"":""torch.float32"",""shape"":[8384,64,128],""stride"":[8192,128,1]},{""arg"":4,""dtype"":""torch.bfloat16"",""shape"":[8384,64,64],""stride"":[4096,64,1]},{""arg"":5,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":6,""dtype"":""torch.int64"",""shape"":[131],""stride"":[1]},{""arg"":7,""dtype"":""torch.bfloat16"",""shape"":[8384,64,128],""stride"":[8192,128,1]},{""arg"":8,""dtype"":""torch.bfloat16"",""shape"":[8384,64,128],""stride"":[8192,128,1]},{""arg"":9,""dtype"":""torch.bfloat16"",""shape"":[8384,64,128],""stride"":[8192,128,1]}]",default_config,,triton_b200_multi_matmul,1.0,0.9019231942557858,1.0281247381697465,1.1399249345373526,376.67199969291687,417.63201355934143,366.36799573898315
